ProductCode,Nomenclature,ReporterISO3,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValuein1000USD,total_trade,percent_trade,CR4,rank_within_product,rank_desc
27,H6,IDN,Indonesia,CHN,China,2023,Export,6,17582763.568,59493964,.2955386,.61815381,81,1
27,H6,IDN,Indonesia,IND,India,2023,Export,6,7537179.083,59493964,.12668814,.61815381,80,2
27,H6,IDN,Indonesia,JPN,Japan,2023,Export,6,6668967.689,59493964,.11209486,.61815381,79,3
27,H6,IDN,Indonesia,MYS,Malaysia,2023,Export,6,4987511.981,59493964,.083832234,.61815381,78,4
27,H6,IDN,Indonesia,SGP,Singapore,2023,Export,6,4451052.235,59493964,.074815191,.61815381,77,5
27,H6,IDN,Indonesia,KOR,"Korea, Rep.",2023,Export,6,4098052.548,59493964,.068881817,.61815381,76,6
27,H6,IDN,Indonesia,PHL,Philippines,2023,Export,6,3394991.202,59493964,.057064466,.61815381,75,7
27,H6,IDN,Indonesia,THA,Thailand,2023,Export,6,2483995.637,59493964,.041752063,.61815381,74,8
27,H6,IDN,Indonesia,TWN,"Taiwan, China",2023,Export,6,2403200.097,59493964,.040394016,.61815381,73,9
27,H6,IDN,Indonesia,VNM,Vietnam,2023,Export,6,1656133.258,59493964,.027836997,.61815381,72,10
27,H6,IDN,Indonesia,BGD,Bangladesh,2023,Export,6,1428829.247,59493964,.024016373,.61815381,71,11
27,H6,IDN,Indonesia,HKG,"Hong Kong, China",2023,Export,6,641451.975,59493964,.010781799,.61815381,70,12
27,H6,IDN,Indonesia,KHM,Cambodia,2023,Export,6,389402.844,59493964,.0065452494,.61815381,69,13
27,H6,IDN,Indonesia,PAK,Pakistan,2023,Export,6,324717.602,59493964,.0054579922,.61815381,68,14
27,H6,IDN,Indonesia,ITA,Italy,2023,Export,6,275938.271,59493964,.0046380884,.61815381,67,15
27,H6,IDN,Indonesia,AUS,Australia,2023,Export,6,226021.85,59493964,.003799072,.61815381,66,16
27,H6,IDN,Indonesia,NLD,Netherlands,2023,Export,6,112528.474,59493964,.0018914267,.61815381,65,17
27,H6,IDN,Indonesia,BRN,Brunei,2023,Export,6,85313.189,59493964,.0014339805,.61815381,64,18
27,H6,IDN,Indonesia,HRV,Croatia,2023,Export,6,84149.30100000001,59493964,.0014144174,.61815381,63,19
27,H6,IDN,Indonesia,LKA,Sri Lanka,2023,Export,6,79163.985,59493964,.0013306221,.61815381,62,20
27,H6,IDN,Indonesia,MEX,Mexico,2023,Export,6,76205.659,59493964,.0012808973,.61815381,61,21
27,H6,IDN,Indonesia,MMR,Myanmar,2023,Export,6,69957.78200000001,59493964,.0011758803,.61815381,60,22
27,H6,IDN,Indonesia,IRQ,Iraq,2023,Export,6,59657.509,59493964,.001002749,.61815381,59,23
27,H6,IDN,Indonesia,NZL,New Zealand,2023,Export,6,46228.283,59493964,.00077702478,.61815381,58,24
27,H6,IDN,Indonesia,MHL,Marshall Islands,2023,Export,6,45533.965,59493964,.00076535437,.61815381,57,25
27,H6,IDN,Indonesia,POL,Poland,2023,Export,6,45297.256,59493964,.00076137565,.61815381,56,26
27,H6,IDN,Indonesia,BEL,Belgium,2023,Export,6,35675.973,59493964,.00059965701,.61815381,55,27
27,H6,IDN,Indonesia,TUR,Turkey,2023,Export,6,30558.587,59493964,.0005136418,.61815381,54,28
27,H6,IDN,Indonesia,OMN,Oman,2023,Export,6,29023.938,59493964,.00048784676,.61815381,53,29
27,H6,IDN,Indonesia,SVN,Slovenia,2023,Export,6,25325.7,59493964,.0004256852,.61815381,52,30
27,H6,IDN,Indonesia,SER,"Serbia, FR(Serbia/Montenegro)",2023,Export,6,22276.191,59493964,.00037442773,.61815381,51,31
27,H6,IDN,Indonesia,USA,United States,2023,Export,6,16461.072,59493964,.00027668473,.61815381,50,32
27,H6,IDN,Indonesia,FRA,France,2023,Export,6,13713.961,59493964,.00023051012,.61815381,49,33
27,H6,IDN,Indonesia,ROM,Romania,2023,Export,6,13381.201,59493964,.00022491695,.61815381,48,34
27,H6,IDN,Indonesia,ARE,United Arab Emirates,2023,Export,6,9458.007,59493964,.00015897423,.61815381,47,35
27,H6,IDN,Indonesia,NCL,New Caledonia,2023,Export,6,6528.7,59493964,.00010973719,.61815381,46,36
27,H6,IDN,Indonesia,FJI,Fiji,2023,Export,6,6466.01,59493964,.00010868346,.61815381,45,37
27,H6,IDN,Indonesia,PAN,Panama,2023,Export,6,5963.25,59493964,.00010023286,.61815381,44,38
27,H6,IDN,Indonesia,TMP,East Timor,2023,Export,6,4695.65,59493964,.000078926496,.61815381,43,39
27,H6,IDN,Indonesia,CHE,Switzerland,2023,Export,6,4422,59493964,.000074326868,.61815381,42,40
27,H6,IDN,Indonesia,URY,Uruguay,2023,Export,6,3142.406,59493964,.000052818905,.61815381,41,41
27,H6,IDN,Indonesia,QAT,Qatar,2023,Export,6,2146.349,59493964,.000036076752,.61815381,40,42
27,H6,IDN,Indonesia,VUT,Vanuatu,2023,Export,6,1634.612,59493964,.000027475258,.61815381,39,43
27,H6,IDN,Indonesia,GTM,Guatemala,2023,Export,6,1422.499,59493964,.000023909972,.61815381,38,44
27,H6,IDN,Indonesia,PER,Peru,2023,Export,6,999.169,59493964,.00001679446,.61815381,37,45
27,H6,IDN,Indonesia,PNG,Papua New Guinea,2023,Export,6,907.704,59493964,.000015257077,.61815381,36,46
27,H6,IDN,Indonesia,LAO,Lao PDR,2023,Export,6,818.022,59493964,.000013749664,.61815381,35,47
27,H6,IDN,Indonesia,GBR,United Kingdom,2023,Export,6,659.275,59493964,.000011081376,.61815381,34,48
27,H6,IDN,Indonesia,ZAF,South Africa,2023,Export,6,529.804,59493964,8.9051719e-06,.61815381,33,49
27,H6,IDN,Indonesia,CRI,Costa Rica,2023,Export,6,482.597,59493964,8.1116968e-06,.61815381,32,50
27,H6,IDN,Indonesia,ECU,Ecuador,2023,Export,6,350.162,59493964,5.8856726e-06,.61815381,31,51
27,H6,IDN,Indonesia,RUS,Russian Federation,2023,Export,6,295.112,59493964,4.9603686e-06,.61815381,30,52
27,H6,IDN,Indonesia,BRA,Brazil,2023,Export,6,289.964,59493964,4.8738389e-06,.61815381,29,53
27,H6,IDN,Indonesia,LBR,Liberia,2023,Export,6,214.676,59493964,3.6083661e-06,.61815381,28,54
27,H6,IDN,Indonesia,HND,Honduras,2023,Export,6,190.531,59493964,3.2025266e-06,.61815381,27,55
27,H6,IDN,Indonesia,NGA,Nigeria,2023,Export,6,179.598,59493964,3.0187600e-06,.61815381,26,56
27,H6,IDN,Indonesia,EGY,"Egypt, Arab Rep.",2023,Export,6,159.3,59493964,2.6775826e-06,.61815381,25,57
27,H6,IDN,Indonesia,SAU,Saudi Arabia,2023,Export,6,151.597,59493964,2.5481072e-06,.61815381,24,58
27,H6,IDN,Indonesia,ESP,Spain,2023,Export,6,142.503,59493964,2.3952514e-06,.61815381,23,59
27,H6,IDN,Indonesia,BIH,Bosnia and Herzegovina,2023,Export,6,128.06,59493964,2.1524872e-06,.61815381,22,60
27,H6,IDN,Indonesia,DOM,Dominican Republic,2023,Export,6,119.635,59493964,2.0108762e-06,.61815381,21,61
27,H6,IDN,Indonesia,NIC,Nicaragua,2023,Export,6,97.384,59493964,1.6368720e-06,.61815381,20,62
27,H6,IDN,Indonesia,SLV,El Salvador,2023,Export,6,96.28,59493964,1.6183154e-06,.61815381,19,63
27,H6,IDN,Indonesia,NPL,Nepal,2023,Export,6,94.816,59493964,1.5937079e-06,.61815381,18,64
27,H6,IDN,Indonesia,MOZ,Mozambique,2023,Export,6,92.55800000000001,59493964,1.5557545e-06,.61815381,17,65
27,H6,IDN,Indonesia,LTU,Lithuania,2023,Export,6,83.142,59493964,1.3974864e-06,.61815381,16,66
27,H6,IDN,Indonesia,COL,Colombia,2023,Export,6,81.76000000000001,59493964,1.3742571e-06,.61815381,15,67
27,H6,IDN,Indonesia,MWI,Malawi,2023,Export,6,68.074,59493964,1.1442169e-06,.61815381,14,68
27,H6,IDN,Indonesia,LBY,Libya,2023,Export,6,43.363,59493964,7.2886388e-07,.61815381,13,69
27,H6,IDN,Indonesia,ZAR,"Congo, Dem. Rep.",2023,Export,6,39.924,59493964,6.7105969e-07,.61815381,12,70
27,H6,IDN,Indonesia,MAR,Morocco,2023,Export,6,28.42,59493964,4.7769549e-07,.61815381,11,71
27,H6,IDN,Indonesia,MUS,Mauritius,2023,Export,6,28.08,59493964,4.7198066e-07,.61815381,10,72
27,H6,IDN,Indonesia,LBN,Lebanon,2023,Export,6,22.098,59493964,3.7143263e-07,.61815381,9,73
27,H6,IDN,Indonesia,YEM,Yemen,2023,Export,6,11.465,59493964,1.9270863e-07,.61815381,8,74
27,H6,IDN,Indonesia,GRC,Greece,2023,Export,6,6.721,59493964,1.1296945e-07,.61815381,7,75
27,H6,IDN,Indonesia,SUR,Suriname,2023,Export,6,4.704,59493964,7.9066844e-08,.61815381,6,76
27,H6,IDN,Indonesia,ISR,Israel,2023,Export,6,3.058,59493964,5.1400171e-08,.61815381,5,77
27,H6,IDN,Indonesia,JOR,Jordan,2023,Export,6,2.327,59493964,3.9113210e-08,.61815381,4,78
27,H6,IDN,Indonesia,MDV,Maldives,2023,Export,6,.5580000000000001,59493964,9.3791028e-09,.61815381,3,79
27,H6,IDN,Indonesia,DEU,Germany,2023,Export,6,.297,59493964,4.9921032e-09,.61815381,2,80
27,H6,IDN,Indonesia,IRL,Ireland,2023,Export,6,.176,59493964,2.9582834e-09,.61815381,1,81
15,H6,IDN,Indonesia,CHN,China,2023,Export,6,6078829.881,28451802,.21365359,.51920366,176,1
15,H6,IDN,Indonesia,IND,India,2023,Export,6,4544993.703,28451802,.15974362,.51920366,175,2
15,H6,IDN,Indonesia,PAK,Pakistan,2023,Export,6,2199752.996,28451802,.07731507,.51920366,174,3
15,H6,IDN,Indonesia,USA,United States,2023,Export,6,1948702.895,28451802,.068491369,.51920366,173,4
15,H6,IDN,Indonesia,MYS,Malaysia,2023,Export,6,1223711.442,28451802,.043009982,.51920366,172,5
15,H6,IDN,Indonesia,BGD,Bangladesh,2023,Export,6,1172122.126,28451802,.041196764,.51920366,171,6
15,H6,IDN,Indonesia,EGY,"Egypt, Arab Rep.",2023,Export,6,866854.138,28451802,.03046746,.51920366,170,7
15,H6,IDN,Indonesia,ESP,Spain,2023,Export,6,687467.401,28451802,.024162525,.51920366,169,8
15,H6,IDN,Indonesia,VNM,Vietnam,2023,Export,6,638563.5060000001,28451802,.022443693,.51920366,168,9
15,H6,IDN,Indonesia,RUS,Russian Federation,2023,Export,6,585893.303,28451802,.020592485,.51920366,167,10
15,H6,IDN,Indonesia,NLD,Netherlands,2023,Export,6,548601.639,28451802,.01928179,.51920366,166,11
15,H6,IDN,Indonesia,MMR,Myanmar,2023,Export,6,529779.978,28451802,.01862026,.51920366,165,12
15,H6,IDN,Indonesia,ITA,Italy,2023,Export,6,480830.9,28451802,.016899839,.51920366,164,13
15,H6,IDN,Indonesia,PHL,Philippines,2023,Export,6,459476.156,28451802,.016149281,.51920366,163,14
15,H6,IDN,Indonesia,ZAF,South Africa,2023,Export,6,390652.542,28451802,.013730327,.51920366,162,15
15,H6,IDN,Indonesia,DJI,Djibouti,2023,Export,6,364040.317,28451802,.012794983,.51920366,161,16
15,H6,IDN,Indonesia,SAU,Saudi Arabia,2023,Export,6,351693.396,28451802,.012361024,.51920366,160,17
15,H6,IDN,Indonesia,KOR,"Korea, Rep.",2023,Export,6,307921.261,28451802,.010822558,.51920366,159,18
15,H6,IDN,Indonesia,BRA,Brazil,2023,Export,6,301395.599,28451802,.010593199,.51920366,158,19
15,H6,IDN,Indonesia,KEN,Kenya,2023,Export,6,298597.558,28451802,.010494856,.51920366,157,20
15,H6,IDN,Indonesia,EST,Estonia,2023,Export,6,276339.382,28451802,.0097125443,.51920366,156,21
15,H6,IDN,Indonesia,ARE,United Arab Emirates,2023,Export,6,255562.495,28451802,.0089822952,.51920366,155,22
15,H6,IDN,Indonesia,TUR,Turkey,2023,Export,6,255408.432,28451802,.0089768805,.51920366,154,23
15,H6,IDN,Indonesia,DZA,Algeria,2023,Export,6,214339.076,28451802,.0075334096,.51920366,153,24
15,H6,IDN,Indonesia,TZA,Tanzania,2023,Export,6,195358.922,28451802,.0068663112,.51920366,152,25
15,H6,IDN,Indonesia,BEN,Benin,2023,Export,6,187799.387,28451802,.0066006146,.51920366,151,26
15,H6,IDN,Indonesia,OMN,Oman,2023,Export,6,165975.235,28451802,.0058335578,.51920366,150,27
15,H6,IDN,Indonesia,SEN,Senegal,2023,Export,6,162105.121,28451802,.0056975344,.51920366,149,28
15,H6,IDN,Indonesia,NGA,Nigeria,2023,Export,6,160818.298,28451802,.0056523061,.51920366,148,29
15,H6,IDN,Indonesia,TGO,Togo,2023,Export,6,130593.897,28451802,.0045900042,.51920366,147,30
15,H6,IDN,Indonesia,MRT,Mauritania,2023,Export,6,129278.751,28451802,.0045437808,.51920366,146,31
15,H6,IDN,Indonesia,HTI,Haiti,2023,Export,6,128027.308,28451802,.0044997963,.51920366,145,32
15,H6,IDN,Indonesia,SGP,Singapore,2023,Export,6,117168.506,28451802,.0041181399,.51920366,144,33
15,H6,IDN,Indonesia,JPN,Japan,2023,Export,6,115481.067,28451802,.0040588314,.51920366,143,34
15,H6,IDN,Indonesia,GRC,Greece,2023,Export,6,102132.451,28451802,.0035896655,.51920366,142,35
15,H6,IDN,Indonesia,YEM,Yemen,2023,Export,6,101262.752,28451802,.0035590981,.51920366,141,36
15,H6,IDN,Indonesia,GIN,Guinea,2023,Export,6,90110.658,28451802,.0031671335,.51920366,140,37
15,H6,IDN,Indonesia,LKA,Sri Lanka,2023,Export,6,85754.357,28451802,.003014022,.51920366,139,38
15,H6,IDN,Indonesia,AGO,Angola,2023,Export,6,85700.42600000001,28451802,.0030121265,.51920366,138,39
15,H6,IDN,Indonesia,THA,Thailand,2023,Export,6,75614.902,28451802,.0026576489,.51920366,137,40
15,H6,IDN,Indonesia,CIV,Cote d'Ivoire,2023,Export,6,74774.705,28451802,.0026281185,.51920366,136,41
15,H6,IDN,Indonesia,MOZ,Mozambique,2023,Export,6,69064.251,28451802,.0024274122,.51920366,135,42
15,H6,IDN,Indonesia,COG,"Congo, Rep.",2023,Export,6,68148.429,28451802,.0023952236,.51920366,134,43
15,H6,IDN,Indonesia,IRQ,Iraq,2023,Export,6,66462.69,28451802,.0023359747,.51920366,133,44
15,H6,IDN,Indonesia,GHA,Ghana,2023,Export,6,65587.601,28451802,.0023052178,.51920366,132,45
15,H6,IDN,Indonesia,MEX,Mexico,2023,Export,6,64675.932,28451802,.0022731752,.51920366,131,46
15,H6,IDN,Indonesia,TUN,Tunisia,2023,Export,6,55354.578,28451802,.0019455561,.51920366,130,47
15,H6,IDN,Indonesia,GBR,United Kingdom,2023,Export,6,55030.24,28451802,.0019341565,.51920366,129,48
15,H6,IDN,Indonesia,DEU,Germany,2023,Export,6,54642.054,28451802,.001920513,.51920366,128,49
15,H6,IDN,Indonesia,GMB,"Gambia, The",2023,Export,6,50195.097,28451802,.0017642151,.51920366,127,50
15,H6,IDN,Indonesia,SWE,Sweden,2023,Export,6,49121.556,28451802,.0017264831,.51920366,126,51
15,H6,IDN,Indonesia,CMR,Cameroon,2023,Export,6,46061.737,28451802,.0016189392,.51920366,125,52
15,H6,IDN,Indonesia,ISR,Israel,2023,Export,6,44113.817,28451802,.0015504754,.51920366,124,53
15,H6,IDN,Indonesia,HRV,Croatia,2023,Export,6,40581.156,28451802,.0014263124,.51920366,123,54
15,H6,IDN,Indonesia,GEO,Georgia,2023,Export,6,39498.466,28451802,.0013882589,.51920366,122,55
15,H6,IDN,Indonesia,MAR,Morocco,2023,Export,6,39034.318,28451802,.0013719454,.51920366,121,56
15,H6,IDN,Indonesia,SUD,Sudan,2023,Export,6,38605.306,28451802,.0013568668,.51920366,120,57
15,H6,IDN,Indonesia,SOM,Somalia,2023,Export,6,32766.077,28451802,.0011516345,.51920366,119,58
15,H6,IDN,Indonesia,LVA,Latvia,2023,Export,6,29585.726,28451802,.0010398543,.51920366,118,59
15,H6,IDN,Indonesia,HND,Honduras,2023,Export,6,23685.165,28451802,.00083246623,.51920366,117,60
15,H6,IDN,Indonesia,LBR,Liberia,2023,Export,6,20545.899,28451802,.00072212995,.51920366,116,61
15,H6,IDN,Indonesia,BEL,Belgium,2023,Export,6,19998.773,28451802,.00070290006,.51920366,115,62
15,H6,IDN,Indonesia,JOR,Jordan,2023,Export,6,19800.036,28451802,.00069591502,.51920366,114,63
15,H6,IDN,Indonesia,DNK,Denmark,2023,Export,6,19268.83,28451802,.00067724462,.51920366,113,64
15,H6,IDN,Indonesia,TMP,East Timor,2023,Export,6,18794.836,28451802,.00066058506,.51920366,112,65
15,H6,IDN,Indonesia,ROM,Romania,2023,Export,6,17916.903,28451802,.00062972825,.51920366,111,66
15,H6,IDN,Indonesia,TWN,"Taiwan, China",2023,Export,6,15658.401,28451802,.00055034831,.51920366,110,67
15,H6,IDN,Indonesia,FRA,France,2023,Export,6,15422.098,28451802,.00054204295,.51920366,109,68
15,H6,IDN,Indonesia,LBN,Lebanon,2023,Export,6,13365.93,28451802,.00046977447,.51920366,108,69
15,H6,IDN,Indonesia,CHL,Chile,2023,Export,6,12822.496,28451802,.0004506743,.51920366,107,70
15,H6,IDN,Indonesia,CAN,Canada,2023,Export,6,12612.373,28451802,.00044328909,.51920366,106,71
15,H6,IDN,Indonesia,POL,Poland,2023,Export,6,12423.081,28451802,.00043663601,.51920366,105,72
15,H6,IDN,Indonesia,PER,Peru,2023,Export,6,11163.647,28451802,.00039237048,.51920366,104,73
15,H6,IDN,Indonesia,IRN,"Iran, Islamic Rep.",2023,Export,6,11001.332,28451802,.00038666558,.51920366,103,74
15,H6,IDN,Indonesia,UZB,Uzbekistan,2023,Export,6,10558.388,28451802,.00037109733,.51920366,102,75
15,H6,IDN,Indonesia,BFA,Burkina Faso,2023,Export,6,9688.864,28451802,.00034053603,.51920366,101,76
15,H6,IDN,Indonesia,MLT,Malta,2023,Export,6,8717.816000000001,28451802,.00030640647,.51920366,100,77
15,H6,IDN,Indonesia,GNQ,Equatorial Guinea,2023,Export,6,8688.019,28451802,.00030535919,.51920366,99,78
15,H6,IDN,Indonesia,BGR,Bulgaria,2023,Export,6,8635.134,28451802,.00030350042,.51920366,98,79
15,H6,IDN,Indonesia,PNG,Papua New Guinea,2023,Export,6,8350.58,28451802,.00029349915,.51920366,97,80
15,H6,IDN,Indonesia,KAZ,Kazakhstan,2023,Export,6,8124.498,28451802,.00028555302,.51920366,96,81
15,H6,IDN,Indonesia,NZL,New Zealand,2023,Export,6,7871.867,28451802,.00027667376,.51920366,95,82
15,H6,IDN,Indonesia,ZAR,"Congo, Dem. Rep.",2023,Export,6,7523.283,28451802,.00026442201,.51920366,94,83
15,H6,IDN,Indonesia,DOM,Dominican Republic,2023,Export,6,7360.472,28451802,.00025869967,.51920366,93,84
15,H6,IDN,Indonesia,SYR,Syrian Arab Republic,2023,Export,6,7096.564,28451802,.00024942405,.51920366,92,85
15,H6,IDN,Indonesia,AUS,Australia,2023,Export,6,5254.323,28451802,.00018467453,.51920366,91,86
15,H6,IDN,Indonesia,JAM,Jamaica,2023,Export,6,5250.852,28451802,.00018455253,.51920366,90,87
15,H6,IDN,Indonesia,LTU,Lithuania,2023,Export,6,5182.599,28451802,.00018215363,.51920366,89,88
15,H6,IDN,Indonesia,LBY,Libya,2023,Export,6,5073.473,28451802,.00017831817,.51920366,88,89
15,H6,IDN,Indonesia,URY,Uruguay,2023,Export,6,4745.008,28451802,.00016677355,.51920366,87,90
15,H6,IDN,Indonesia,NER,Niger,2023,Export,6,4432.67,28451802,.00015579576,.51920366,86,91
15,H6,IDN,Indonesia,ALB,Albania,2023,Export,6,4400.791,28451802,.0001546753,.51920366,85,92
15,H6,IDN,Indonesia,ZWE,Zimbabwe,2023,Export,6,3841.311,28451802,.00013501117,.51920366,84,93
15,H6,IDN,Indonesia,HKG,"Hong Kong, China",2023,Export,6,3814.67,28451802,.00013407481,.51920366,83,94
15,H6,IDN,Indonesia,BHR,Bahrain,2023,Export,6,3687.217,28451802,.0001295952,.51920366,82,95
15,H6,IDN,Indonesia,TTO,Trinidad and Tobago,2023,Export,6,3516.999,28451802,.00012361252,.51920366,81,96
15,H6,IDN,Indonesia,SER,"Serbia, FR(Serbia/Montenegro)",2023,Export,6,3497.372,28451802,.00012292269,.51920366,80,97
15,H6,IDN,Indonesia,SLB,Solomon Islands,2023,Export,6,3309.436,28451802,.00011631727,.51920366,79,98
15,H6,IDN,Indonesia,UKR,Ukraine,2023,Export,6,3173.473,28451802,.00011153856,.51920366,78,99
15,H6,IDN,Indonesia,BRN,Brunei,2023,Export,6,3094.623,28451802,.00010876721,.51920366,77,100
15,H6,IDN,Indonesia,PAN,Panama,2023,Export,6,3022.717,28451802,.00010623992,.51920366,76,101
15,H6,IDN,Indonesia,COL,Colombia,2023,Export,6,2820.961,28451802,.000099148761,.51920366,75,102
15,H6,IDN,Indonesia,GTM,Guatemala,2023,Export,6,2504.232,28451802,.000088016641,.51920366,74,103
15,H6,IDN,Indonesia,SLE,Sierra Leone,2023,Export,6,2494.73,28451802,.000087682674,.51920366,73,104
15,H6,IDN,Indonesia,NPL,Nepal,2023,Export,6,2488.49,28451802,.000087463355,.51920366,72,105
15,H6,IDN,Indonesia,FJI,Fiji,2023,Export,6,2381.005,28451802,.000083685562,.51920366,71,106
15,H6,IDN,Indonesia,ARG,Argentina,2023,Export,6,1982.174,28451802,.000069667782,.51920366,70,107
15,H6,IDN,Indonesia,WSM,Samoa,2023,Export,6,1933.671,28451802,.000067963039,.51920366,69,108
15,H6,IDN,Indonesia,GAB,Gabon,2023,Export,6,1614.853,28451802,.000056757493,.51920366,68,109
15,H6,IDN,Indonesia,MDG,Madagascar,2023,Export,6,1461.961,28451802,.000051383777,.51920366,67,110
15,H6,IDN,Indonesia,MUS,Mauritius,2023,Export,6,1456.323,28451802,.000051185616,.51920366,66,111
15,H6,IDN,Indonesia,GUY,Guyana,2023,Export,6,1328.288,28451802,.000046685549,.51920366,65,112
15,H6,IDN,Indonesia,MKD,North Macedonia,2023,Export,6,1319.334,28451802,.000046370842,.51920366,64,113
15,H6,IDN,Indonesia,VUT,Vanuatu,2023,Export,6,1299.54,28451802,.000045675137,.51920366,63,114
15,H6,IDN,Indonesia,KHM,Cambodia,2023,Export,6,1257.036,28451802,.000044181244,.51920366,62,115
15,H6,IDN,Indonesia,HUN,Hungary,2023,Export,6,1225.038,28451802,.000043056603,.51920366,61,116
15,H6,IDN,Indonesia,COM,Comoros,2023,Export,6,1213,28451802,.000042633503,.51920366,60,117
15,H6,IDN,Indonesia,TKM,Turkmenistan,2023,Export,6,1212.134,28451802,.000042603067,.51920366,59,118
15,H6,IDN,Indonesia,UGA,Uganda,2023,Export,6,1087.621,28451802,.000038226786,.51920366,58,119
15,H6,IDN,Indonesia,ECU,Ecuador,2023,Export,6,1065.861,28451802,.000037461985,.51920366,57,120
15,H6,IDN,Indonesia,QAT,Qatar,2023,Export,6,1015.417,28451802,.000035689023,.51920366,56,121
15,H6,IDN,Indonesia,SVN,Slovenia,2023,Export,6,886.181,28451802,.000031146745,.51920366,55,122
15,H6,IDN,Indonesia,ISL,Iceland,2023,Export,6,882.672,28451802,.000031023414,.51920366,54,123
15,H6,IDN,Indonesia,CHE,Switzerland,2023,Export,6,874.763,28451802,.000030745436,.51920366,53,124
15,H6,IDN,Indonesia,BOL,Bolivia,2023,Export,6,859.558,28451802,.000030211022,.51920366,52,125
15,H6,IDN,Indonesia,GNB,Guinea-Bissau,2023,Export,6,856.847,28451802,.000030115738,.51920366,51,126
15,H6,IDN,Indonesia,STP,Sao Tome and Principe,2023,Export,6,843.899,28451802,.000029660652,.51920366,50,127
15,H6,IDN,Indonesia,MDV,Maldives,2023,Export,6,811.5069999999999,28451802,.000028522165,.51920366,49,128
15,H6,IDN,Indonesia,PRT,Portugal,2023,Export,6,806.895,28451802,.000028360068,.51920366,48,129
15,H6,IDN,Indonesia,KWT,Kuwait,2023,Export,6,801.086,28451802,.000028155897,.51920366,47,130
15,H6,IDN,Indonesia,MNT,Montenegro,2023,Export,6,676.876,28451802,.000023790268,.51920366,46,131
15,H6,IDN,Indonesia,TON,Tonga,2023,Export,6,655.019,28451802,.000023022058,.51920366,45,132
15,H6,IDN,Indonesia,KGZ,Kyrgyz Republic,2023,Export,6,639.605,28451802,.000022480299,.51920366,44,133
15,H6,IDN,Indonesia,BLR,Belarus,2023,Export,6,620.021,28451802,.000021791977,.51920366,43,134
15,H6,IDN,Indonesia,CRI,Costa Rica,2023,Export,6,591.602,28451802,.00002079313,.51920366,42,135
15,H6,IDN,Indonesia,LCA,St. Lucia,2023,Export,6,547.92,28451802,.000019257832,.51920366,41,136
15,H6,IDN,Indonesia,BIH,Bosnia and Herzegovina,2023,Export,6,541.498,28451802,.000019032115,.51920366,40,137
15,H6,IDN,Indonesia,MLI,Mali,2023,Export,6,487.565,28451802,.000017136525,.51920366,39,138
15,H6,IDN,Indonesia,KIR,Kiribati,2023,Export,6,452.223,28451802,.000015894353,.51920366,38,139
15,H6,IDN,Indonesia,TJK,Tajikistan,2023,Export,6,439.667,28451802,.000015453046,.51920366,37,140
15,H6,IDN,Indonesia,CUB,Cuba,2023,Export,6,432.764,28451802,.000015210425,.51920366,36,141
15,H6,IDN,Indonesia,FIN,Finland,2023,Export,6,432.006,28451802,.000015183783,.51920366,35,142
15,H6,IDN,Indonesia,MDA,Moldova,2023,Export,6,375.674,28451802,.000013203874,.51920366,34,143
15,H6,IDN,Indonesia,ZMB,Zambia,2023,Export,6,360.423,28451802,.000012667844,.51920366,33,144
15,H6,IDN,Indonesia,GRD,Grenada,2023,Export,6,292.394,28451802,.000010276818,.51920366,32,145
15,H6,IDN,Indonesia,MWI,Malawi,2023,Export,6,253.16,28451802,8.8978550e-06,.51920366,31,146
15,H6,IDN,Indonesia,AZE,Azerbaijan,2023,Export,6,253.126,28451802,8.8966599e-06,.51920366,30,147
15,H6,IDN,Indonesia,FSM,"Micronesia, Fed. Sts.",2023,Export,6,228.445,28451802,8.0291929e-06,.51920366,29,148
15,H6,IDN,Indonesia,RWA,Rwanda,2023,Export,6,219.95,28451802,7.7306177e-06,.51920366,28,149
15,H6,IDN,Indonesia,MHL,Marshall Islands,2023,Export,6,203.094,28451802,7.1381769e-06,.51920366,27,150
15,H6,IDN,Indonesia,DMA,Dominica,2023,Export,6,201.924,28451802,7.0970550e-06,.51920366,26,151
15,H6,IDN,Indonesia,SYC,Seychelles,2023,Export,6,189.479,28451802,6.6596485e-06,.51920366,25,152
15,H6,IDN,Indonesia,VEN,Venezuela,2023,Export,6,179.218,28451802,6.2990034e-06,.51920366,24,153
15,H6,IDN,Indonesia,CYP,Cyprus,2023,Export,6,163.329,28451802,5.7405505e-06,.51920366,23,154
15,H6,IDN,Indonesia,ETH,Ethiopia(excludes Eritrea),2023,Export,6,140.238,28451802,4.9289674e-06,.51920366,22,155
15,H6,IDN,Indonesia,NAM,Namibia,2023,Export,6,106.191,28451802,3.7323118e-06,.51920366,21,156
15,H6,IDN,Indonesia,VCT,St. Vincent and the Grenadines,2023,Export,6,102.704,28451802,3.6097538e-06,.51920366,20,157
15,H6,IDN,Indonesia,TCD,Chad,2023,Export,6,89.812,28451802,3.1566367e-06,.51920366,19,158
15,H6,IDN,Indonesia,MNG,Mongolia,2023,Export,6,85.44799999999999,28451802,3.0032545e-06,.51920366,18,159
15,H6,IDN,Indonesia,IRL,Ireland,2023,Export,6,72.501,28451802,2.5482041e-06,.51920366,17,160
